method,cell,content,style,hit
adain,000000235857__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000235857,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000235857__Romanticism__gustave-dore_paradise-lost-4,000000235857,Romanticism__gustave-dore_paradise-lost-4,0
adain,000000235857__Symbolism__nicholas-roerich_language-of-forest-1922,000000235857,Symbolism__nicholas-roerich_language-of-forest-1922,0
adain,000000235857__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000235857,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
adain,000000272364__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000272364,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
adain,000000272364__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000272364,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
adain,000000272364__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000272364,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
adain,000000272364__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000272364,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
adain,000000272364__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000272364,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
adain,000000272364__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000272364,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
adain,000000272364__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000272364,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
adain,000000272364__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000272364,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
adain,000000272364__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000272364,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
adain,000000272364__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000272364,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,1
adain,000000272364__Minimalism__mario-schifano_untitled-1963,000000272364,Minimalism__mario-schifano_untitled-1963,1
adain,000000272364__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000272364,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1
adain,000000272364__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000272364,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
adain,000000272364__Pop_Art__peter-max_composition-red-green-1979,000000272364,Pop_Art__peter-max_composition-red-green-1979,0
adain,000000272364__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000272364,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,1
adain,000000272364__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000272364,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
adain,000000272364__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000272364,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000272364__Romanticism__gustave-dore_paradise-lost-4,000000272364,Romanticism__gustave-dore_paradise-lost-4,0
adain,000000272364__Symbolism__nicholas-roerich_language-of-forest-1922,000000272364,Symbolism__nicholas-roerich_language-of-forest-1922,0
adain,000000272364__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000272364,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
adain,000000273132__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000273132,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
adain,000000273132__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000273132,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
adain,000000273132__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000273132,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
adain,000000273132__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000273132,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
adain,000000273132__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000273132,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
adain,000000273132__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000273132,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
adain,000000273132__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000273132,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
adain,000000273132__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000273132,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
adain,000000273132__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000273132,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
adain,000000273132__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000273132,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
adain,000000273132__Minimalism__mario-schifano_untitled-1963,000000273132,Minimalism__mario-schifano_untitled-1963,0
adain,000000273132__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000273132,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1
adain,000000273132__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000273132,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
adain,000000273132__Pop_Art__peter-max_composition-red-green-1979,000000273132,Pop_Art__peter-max_composition-red-green-1979,0
adain,000000273132__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000273132,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
adain,000000273132__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000273132,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),1
adain,000000273132__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000273132,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000273132__Romanticism__gustave-dore_paradise-lost-4,000000273132,Romanticism__gustave-dore_paradise-lost-4,1
adain,000000273132__Symbolism__nicholas-roerich_language-of-forest-1922,000000273132,Symbolism__nicholas-roerich_language-of-forest-1922,0
adain,000000273132__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000273132,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
adain,000000277051__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000277051,Abstract_Expressionism__paul-jenkins_not_detected_235703,1
adain,000000277051__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000277051,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
adain,000000277051__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000277051,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
adain,000000277051__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000277051,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
adain,000000277051__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000277051,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
adain,000000277051__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000277051,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
adain,000000277051__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000277051,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
adain,000000277051__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000277051,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
adain,000000277051__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000277051,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
adain,000000277051__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000277051,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
adain,000000277051__Minimalism__mario-schifano_untitled-1963,000000277051,Minimalism__mario-schifano_untitled-1963,0
adain,000000277051__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000277051,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1
adain,000000277051__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000277051,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
adain,000000277051__Pop_Art__peter-max_composition-red-green-1979,000000277051,Pop_Art__peter-max_composition-red-green-1979,0
adain,000000277051__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000277051,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,1
adain,000000277051__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000277051,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
adain,000000277051__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000277051,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000277051__Romanticism__gustave-dore_paradise-lost-4,000000277051,Romanticism__gustave-dore_paradise-lost-4,0
adain,000000277051__Symbolism__nicholas-roerich_language-of-forest-1922,000000277051,Symbolism__nicholas-roerich_language-of-forest-1922,0
adain,000000277051__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000277051,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
adain,000000296969__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000296969,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
adain,000000296969__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000296969,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
adain,000000296969__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000296969,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
adain,000000296969__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000296969,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
adain,000000296969__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000296969,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
adain,000000296969__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000296969,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
adain,000000296969__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000296969,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
adain,000000296969__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000296969,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
adain,000000296969__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000296969,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
adain,000000296969__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000296969,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,1
adain,000000296969__Minimalism__mario-schifano_untitled-1963,000000296969,Minimalism__mario-schifano_untitled-1963,0
adain,000000296969__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000296969,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1
adain,000000296969__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000296969,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
adain,000000296969__Pop_Art__peter-max_composition-red-green-1979,000000296969,Pop_Art__peter-max_composition-red-green-1979,0
adain,000000296969__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000296969,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
adain,000000296969__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000296969,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
adain,000000296969__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000296969,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000296969__Romanticism__gustave-dore_paradise-lost-4,000000296969,Romanticism__gustave-dore_paradise-lost-4,0
adain,000000296969__Symbolism__nicholas-roerich_language-of-forest-1922,000000296969,Symbolism__nicholas-roerich_language-of-forest-1922,0
adain,000000296969__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000296969,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
adain,000000302107__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000302107,Abstract_Expressionism__paul-jenkins_not_detected_235703,1
adain,000000302107__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000302107,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
adain,000000302107__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000302107,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
adain,000000302107__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000302107,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
adain,000000302107__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000302107,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
adain,000000302107__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000302107,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
adain,000000302107__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000302107,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
adain,000000302107__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000302107,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
adain,000000302107__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000302107,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
adain,000000302107__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000302107,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
adain,000000302107__Minimalism__mario-schifano_untitled-1963,000000302107,Minimalism__mario-schifano_untitled-1963,0
adain,000000302107__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000302107,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1
adain,000000302107__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000302107,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
adain,000000302107__Pop_Art__peter-max_composition-red-green-1979,000000302107,Pop_Art__peter-max_composition-red-green-1979,0
adain,000000302107__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000302107,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
adain,000000302107__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000302107,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),1
adain,000000302107__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000302107,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
adain,000000302107__Romanticism__gustave-dore_paradise-lost-4,000000302107,Romanticism__gustave-dore_paradise-lost-4,0
