method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
ccstytr,000000085682__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000085682__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000085682,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5215835571289062,0.744124174118042,0.41269872954081155,2.258012056350708,0.795865535736084
ccstytr,000000085682__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000085682__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000085682,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.7278067469596863,0.6299538612365723,0.6341338041573652,1.3883073329925537,0.7903404831886292
ccstytr,000000085682__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000085682__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000085682,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.7127688527107239,0.4689962565898895,0.6082284510624876,1.4116908311843872,1.0966453552246094
ccstytr,000000085682__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000085682__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000085682,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.6814229488372803,0.652166485786438,0.6287207504489617,1.410872459411621,0.6899651288986206
ccstytr,000000085682__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000085682__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000085682,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.681100070476532,0.49168431758880615,0.5803843772633002,1.8924716711044312,1.7012611627578735
ccstytr,000000085682__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000085682__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000085682,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.6411722302436829,0.6178258657455444,0.5315460776048315,1.6514922380447388,0.7081429958343506
ccstytr,000000085682__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000085682__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000085682,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.6242620944976807,0.5008527040481567,0.5398782312831777,1.6546943187713623,0.9750291109085083
ccstytr,000000085682__Minimalism__mario-schifano_untitled-1963.png,000000085682__Minimalism__mario-schifano_untitled-1963,000000085682,Minimalism__mario-schifano_untitled-1963,0.4945615530014038,0.9114943742752075,0.49550160878044774,1.9756364822387695,1.1450302600860596
ccstytr,000000085682__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000085682__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000085682,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.589749276638031,0.4456631541252136,0.5424048846200814,1.3519806861877441,0.6047168970108032
ccstytr,000000085682__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000085682__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000085682,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.45939016342163086,0.506217360496521,0.4193099951388645,2.0976362228393555,1.1850917339324951
ccstytr,000000085682__Pop_Art__peter-max_composition-red-green-1979.png,000000085682__Pop_Art__peter-max_composition-red-green-1979,000000085682,Pop_Art__peter-max_composition-red-green-1979,0.5535987615585327,0.5261619091033936,0.6035804174859516,2.155937910079956,1.8561300039291382
ccstytr,000000085682__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000085682__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000085682,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.5560670495033264,0.5975581407546997,0.49065857921420364,1.7598727941513062,0.8178157210350037
ccstytr,000000085682__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000085682__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000085682,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.751582682132721,0.4114101231098175,0.6580300777252941,1.0978602170944214,0.46628183126449585
ccstytr,000000085682__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000085682__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000085682,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.5865945219993591,0.5415005087852478,0.6867990510478903,1.3213948011398315,0.6720519065856934
ccstytr,000000085682__Romanticism__gustave-dore_paradise-lost-4.png,000000085682__Romanticism__gustave-dore_paradise-lost-4,000000085682,Romanticism__gustave-dore_paradise-lost-4,0.6456983685493469,0.4074593186378479,0.553249063993854,1.2112562656402588,0.9623575806617737
ccstytr,000000085682__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000085682__Symbolism__nicholas-roerich_language-of-forest-1922,000000085682,Symbolism__nicholas-roerich_language-of-forest-1922,0.667168378829956,0.491946280002594,0.5807860703130849,1.629008412361145,0.9524122476577759
ccstytr,000000085682__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000085682__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000085682,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.5834906697273254,0.6152515411376953,0.5571704128256082,1.9778892993927002,1.4278395175933838
ccstytr,000000094157__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000094157__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000094157,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.6487187743186951,0.42958828806877136,0.531059362020275,1.6198409795761108,1.218018889427185
ccstytr,000000094157__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000094157__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000094157,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.6682755351066589,0.4241426885128021,0.5852394416585175,1.4285820722579956,0.9196574687957764
ccstytr,000000094157__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000094157__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000094157,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.4481460750102997,0.526035487651825,0.49015912854618826,1.2538716793060303,0.6866135597229004
ccstytr,000000094157__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000094157__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000094157,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5332306623458862,0.6980642080307007,0.36218677247697817,2.0093233585357666,0.8204848766326904
ccstytr,000000094157__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000094157__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000094157,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.6774742007255554,0.6379654407501221,0.5425901885324896,1.3348069190979004,0.8564602136611938
ccstytr,000000094157__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000094157__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000094157,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.6233623027801514,0.47250136733055115,0.4727934246353433,1.5657832622528076,1.3505784273147583
ccstytr,000000094157__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000094157__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000094157,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.6358516812324524,0.6150668859481812,0.5077365354421622,1.5526599884033203,0.8041497468948364
ccstytr,000000094157__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000094157__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000094157,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.6614287495613098,0.44706857204437256,0.5721884517174685,1.6730999946594238,1.4148495197296143
ccstytr,000000094157__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000094157__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000094157,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.6233329772949219,0.5653195977210999,0.43736483748283106,1.621354103088379,0.7180033922195435
ccstytr,000000094157__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000094157__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000094157,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.5146645903587341,0.49458807706832886,0.4414706883199263,1.756958246231079,1.036668062210083
ccstytr,000000094157__Minimalism__mario-schifano_untitled-1963.png,000000094157__Minimalism__mario-schifano_untitled-1963,000000094157,Minimalism__mario-schifano_untitled-1963,0.587451159954071,0.8127184510231018,0.5628566006476783,1.5963823795318604,1.076313853263855
ccstytr,000000094157__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000094157__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000094157,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.5941935181617737,0.4373811185359955,0.4456190810623144,1.3162760734558105,0.7617368102073669
ccstytr,000000094157__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000094157__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000094157,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.4772104322910309,0.512664258480072,0.3656235722315735,2.035083055496216,1.2031950950622559
ccstytr,000000094157__Pop_Art__peter-max_composition-red-green-1979.png,000000094157__Pop_Art__peter-max_composition-red-green-1979,000000094157,Pop_Art__peter-max_composition-red-green-1979,0.6153717041015625,0.4574553370475769,0.576583604507687,2.1335670948028564,1.6180813312530518
ccstytr,000000094157__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000094157__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000094157,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.5746493935585022,0.5646681189537048,0.4053690398374729,1.6408264636993408,1.0030920505523682
ccstytr,000000094157__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000094157__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000094157,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.7567198872566223,0.37957024574279785,0.5625610598175089,1.061014175415039,0.7063170671463013
ccstytr,000000094157__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000094157__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000094157,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.46287813782691956,0.5177769660949707,0.5252642588337729,1.3762085437774658,0.7503063082695007
ccstytr,000000094157__Romanticism__gustave-dore_paradise-lost-4.png,000000094157__Romanticism__gustave-dore_paradise-lost-4,000000094157,Romanticism__gustave-dore_paradise-lost-4,0.48092159628868103,0.4485187828540802,0.45994873935818537,1.3219590187072754,1.0341013669967651
ccstytr,000000094157__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000094157__Symbolism__nicholas-roerich_language-of-forest-1922,000000094157,Symbolism__nicholas-roerich_language-of-forest-1922,0.6225166916847229,0.4582887887954712,0.48307047487218,1.629613995552063,1.281200647354126
ccstytr,000000094157__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000094157__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000094157,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.6240609288215637,0.5760173797607422,0.4903027574724283,2.02783203125,1.5847148895263672
ccstytr,000000098633__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000098633__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000098633,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.8118932247161865,0.28785252571105957,0.8722439182086762,0.9546472430229187,1.029134750366211
ccstytr,000000098633__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000098633__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000098633,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.7187841534614563,0.3501717746257782,0.6720071582253754,1.1984726190567017,0.74040687084198
ccstytr,000000098633__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000098633__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000098633,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.6884061694145203,0.4222077429294586,0.7119591888446245,1.105410099029541,0.5563037991523743
ccstytr,000000098633__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000098633__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000098633,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5713105797767639,0.6235727667808533,0.6025688677426683,1.9175187349319458,0.9189842939376831
ccstytr,000000098633__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000098633__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000098633,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.7388116717338562,0.5911474227905273,0.8291303838927326,1.0984976291656494,0.499724805355072
ccstytr,000000098633__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000098633__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000098633,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.6079491972923279,0.3798714280128479,0.530985081575718,1.4755818843841553,0.9519310593605042
ccstytr,000000098633__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000098633__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000098633,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.7503884434700012,0.4485562741756439,0.7164257601596725,1.0265755653381348,0.5632593035697937
ccstytr,000000098633__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000098633__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000098633,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.6114601492881775,0.3928370177745819,0.5629102141001465,1.6752907037734985,1.3732635974884033
ccstytr,000000098633__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000098633__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000098633,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.666222870349884,0.4377480745315552,0.6950455959786064,1.284452199935913,0.5700350999832153
ccstytr,000000098633__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000098633__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000098633,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.5929415822029114,0.39686059951782227,0.498048490561599,1.4853696823120117,0.8181679248809814
ccstytr,000000098633__Minimalism__mario-schifano_untitled-1963.png,000000098633__Minimalism__mario-schifano_untitled-1963,000000098633,Minimalism__mario-schifano_untitled-1963,0.547875702381134,0.7923331260681152,0.7038655214563574,1.7449121475219727,1.2596275806427002
