method,content,style,ocr_sim,n_gt
adain,1535,mural__img_1082crop_1_0,0.1895,15
sanet,1535,mural__img_1082crop_1_0,0.2119,15
cast,1535,mural__img_1082crop_1_0,0.5831,15
stytr2,1535,mural__img_1224crop_0_0,0.4431,15
adain,1535,mural__img_1224crop_0_0,0.0985,15
sanet,1535,mural__img_1224crop_0_0,0.275,15
cast,1535,mural__img_1224crop_0_0,0.5328,15
stytr2,1535,mural__img_1224crop_1_1,0.4986,15
adain,1535,mural__img_1224crop_1_1,0.0,15
sanet,1535,mural__img_1224crop_1_1,0.3205,15
cast,1535,mural__img_1224crop_1_1,0.545,15
stytr2,1535,mural__img_16crop_0_0,0.2628,15
adain,1535,mural__img_16crop_0_0,0.0,15
sanet,1535,mural__img_16crop_0_0,0.15,15
cast,1535,mural__img_16crop_0_0,0.4853,15
stytr2,1535,mural__img_276crop_1_0,0.2963,15
adain,1535,mural__img_276crop_1_0,0.0,15
sanet,1535,mural__img_276crop_1_0,0.2152,15
cast,1535,mural__img_276crop_1_0,0.5102,15
stytr2,1535,mural__img_326crop_1_1,0.5313,15
adain,1535,mural__img_326crop_1_1,0.0,15
sanet,1535,mural__img_326crop_1_1,0.1667,15
cast,1535,mural__img_326crop_1_1,0.532,15
stytr2,1535,mural__img_327crop_0_1,0.5283,15
adain,1535,mural__img_327crop_0_1,0.0,15
sanet,1535,mural__img_327crop_0_1,0.4317,15
cast,1535,mural__img_327crop_0_1,0.5783,15
stytr2,1535,mural__img_536crop_1_0,0.5483,15
adain,1535,mural__img_536crop_1_0,0.0333,15
sanet,1535,mural__img_536crop_1_0,0.3285,15
cast,1535,mural__img_536crop_1_0,0.565,15
stytr2,1535,mural__img_593crop_0_0,0.5783,15
adain,1535,mural__img_593crop_0_0,0.0,15
sanet,1535,mural__img_593crop_0_0,0.5575,15
cast,1535,mural__img_593crop_0_0,0.565,15
stytr2,1535,mural__img_739crop_1_1,0.4267,15
adain,1535,mural__img_739crop_1_1,0.1333,15
sanet,1535,mural__img_739crop_1_1,0.3568,15
cast,1535,mural__img_739crop_1_1,0.5702,15
stytr2,1535,western_painting__met_359775,0.392,15
adain,1535,western_painting__met_359775,0.0,15
sanet,1535,western_painting__met_359775,0.2615,15
cast,1535,western_painting__met_359775,0.5505,15
stytr2,1535,western_painting__met_383787,0.318,15
adain,1535,western_painting__met_383787,0.0,15
sanet,1535,western_painting__met_383787,0.3593,15
cast,1535,western_painting__met_383787,0.5394,15
stytr2,1535,western_painting__met_406721,0.5502,15
adain,1535,western_painting__met_406721,0.0,15
sanet,1535,western_painting__met_406721,0.4164,15
cast,1535,western_painting__met_406721,0.542,15
stytr2,1535,western_painting__met_437769,0.479,15
adain,1535,western_painting__met_437769,0.0667,15
sanet,1535,western_painting__met_437769,0.368,15
cast,1535,western_painting__met_437769,0.5531,15
stytr2,1535,western_painting__met_437967,0.5086,15
adain,1535,western_painting__met_437967,0.0,15
sanet,1535,western_painting__met_437967,0.3635,15
cast,1535,western_painting__met_437967,0.5246,15
stytr2,1535,western_painting__met_439405,0.4338,15
adain,1535,western_painting__met_439405,0.0667,15
sanet,1535,western_painting__met_439405,0.3235,15
cast,1535,western_painting__met_439405,0.5661,15
stytr2,1535,western_painting__met_649693,0.3738,15
adain,1535,western_painting__met_649693,0.0444,15
sanet,1535,western_painting__met_649693,0.2831,15
cast,1535,western_painting__met_649693,0.5672,15
stytr2,1535,western_painting__met_739494,0.5391,15
adain,1535,western_painting__met_739494,0.0,15
sanet,1535,western_painting__met_739494,0.4182,15
cast,1535,western_painting__met_739494,0.5505,15
stytr2,1535,western_painting__met_787672,0.4864,15
adain,1535,western_painting__met_787672,0.0833,15
sanet,1535,western_painting__met_787672,0.4998,15
cast,1535,western_painting__met_787672,0.5383,15
stytr2,1535,western_painting__met_788182,0.4724,15
adain,1535,western_painting__met_788182,0.0,15
sanet,1535,western_painting__met_788182,0.3731,15
cast,1535,western_painting__met_788182,0.5405,15
stytr2,1582,chinese_landscape__130942,0.2818,22
adain,1582,chinese_landscape__130942,0.017,22
sanet,1582,chinese_landscape__130942,0.0341,22
cast,1582,chinese_landscape__130942,0.3016,22
stytr2,1582,chinese_landscape__132834,0.2899,22
adain,1582,chinese_landscape__132834,0.0,22
sanet,1582,chinese_landscape__132834,0.0398,22
cast,1582,chinese_landscape__132834,0.2114,22
stytr2,1582,chinese_landscape__132836,0.2337,22
adain,1582,chinese_landscape__132836,0.0,22
sanet,1582,chinese_landscape__132836,0.0398,22
cast,1582,chinese_landscape__132836,0.1756,22
stytr2,1582,chinese_landscape__132840,0.3997,22
adain,1582,chinese_landscape__132840,0.0,22
sanet,1582,chinese_landscape__132840,0.0716,22
cast,1582,chinese_landscape__132840,0.0455,22
stytr2,1582,chinese_landscape__132930,0.0739,22
adain,1582,chinese_landscape__132930,0.0,22
sanet,1582,chinese_landscape__132930,0.0284,22
cast,1582,chinese_landscape__132930,0.318,22
stytr2,1582,chinese_landscape__137205,0.2436,22
adain,1582,chinese_landscape__137205,0.0,22
sanet,1582,chinese_landscape__137205,0.1682,22
cast,1582,chinese_landscape__137205,0.1905,22
stytr2,1582,chinese_landscape__142574,0.2102,22
adain,1582,chinese_landscape__142574,0.0,22
sanet,1582,chinese_landscape__142574,0.0398,22
cast,1582,chinese_landscape__142574,0.2325,22
stytr2,1582,chinese_landscape__142578,0.2915,22
adain,1582,chinese_landscape__142578,0.0,22
sanet,1582,chinese_landscape__142578,0.0398,22
cast,1582,chinese_landscape__142578,0.2095,22
stytr2,1582,chinese_landscape__144829,0.4099,22
adain,1582,chinese_landscape__144829,0.0,22
sanet,1582,chinese_landscape__144829,0.1218,22
cast,1582,chinese_landscape__144829,0.0727,22
stytr2,1582,chinese_landscape__148342,0.2681,22
adain,1582,chinese_landscape__148342,0.0,22
sanet,1582,chinese_landscape__148342,0.0398,22
cast,1582,chinese_landscape__148342,0.1346,22
stytr2,1582,mural__img_1082crop_1_0,0.2501,22
adain,1582,mural__img_1082crop_1_0,0.0,22
sanet,1582,mural__img_1082crop_1_0,0.0398,22
cast,1582,mural__img_1082crop_1_0,0.0682,22
stytr2,1582,mural__img_1224crop_0_0,0.0636,22
adain,1582,mural__img_1224crop_0_0,0.0,22
sanet,1582,mural__img_1224crop_0_0,0.0341,22
cast,1582,mural__img_1224crop_0_0,0.2573,22
stytr2,1582,mural__img_1224crop_1_1,0.0455,22
adain,1582,mural__img_1224crop_1_1,0.0,22
sanet,1582,mural__img_1224crop_1_1,0.0284,22
cast,1582,mural__img_1224crop_1_1,0.0727,22
stytr2,1582,mural__img_16crop_0_0,0.0398,22
adain,1582,mural__img_16crop_0_0,0.0,22
sanet,1582,mural__img_16crop_0_0,0.0398,22
cast,1582,mural__img_16crop_0_0,0.0398,22
stytr2,1582,mural__img_276crop_1_0,0.0455,22
adain,1582,mural__img_276crop_1_0,0.0,22
sanet,1582,mural__img_276crop_1_0,0.0398,22
cast,1582,mural__img_276crop_1_0,0.0398,22
stytr2,1582,mural__img_326crop_1_1,0.0455,22
adain,1582,mural__img_326crop_1_1,0.0,22
sanet,1582,mural__img_326crop_1_1,0.0341,22
cast,1582,mural__img_326crop_1_1,0.0398,22
stytr2,1582,mural__img_327crop_0_1,0.225,22
adain,1582,mural__img_327crop_0_1,0.0,22
sanet,1582,mural__img_327crop_0_1,0.0398,22
cast,1582,mural__img_327crop_0_1,0.0455,22
stytr2,1582,mural__img_536crop_1_0,0.3069,22
adain,1582,mural__img_536crop_1_0,0.0,22
sanet,1582,mural__img_536crop_1_0,0.0398,22
cast,1582,mural__img_536crop_1_0,0.0778,22
stytr2,1582,mural__img_593crop_0_0,0.4076,22
adain,1582,mural__img_593crop_0_0,0.0,22
sanet,1582,mural__img_593crop_0_0,0.0398,22
cast,1582,mural__img_593crop_0_0,0.0682,22
stytr2,1582,mural__img_739crop_1_1,0.275,22
adain,1582,mural__img_739crop_1_1,0.0,22
sanet,1582,mural__img_739crop_1_1,0.0398,22
cast,1582,mural__img_739crop_1_1,0.2712,22
stytr2,1582,western_painting__met_359775,0.0398,22
adain,1582,western_painting__met_359775,0.0,22
sanet,1582,western_painting__met_359775,0.0341,22
cast,1582,western_painting__met_359775,0.0455,22
stytr2,1582,western_painting__met_383787,0.0398,22
adain,1582,western_painting__met_383787,0.0,22
sanet,1582,western_painting__met_383787,0.0398,22
cast,1582,western_painting__met_383787,0.2561,22
stytr2,1582,western_painting__met_406721,0.0455,22
adain,1582,western_painting__met_406721,0.0,22
sanet,1582,western_painting__met_406721,0.0732,22
cast,1582,western_painting__met_406721,0.0455,22
stytr2,1582,western_painting__met_437769,0.1843,22
adain,1582,western_painting__met_437769,0.0,22
sanet,1582,western_painting__met_437769,0.0398,22
cast,1582,western_painting__met_437769,0.0455,22
stytr2,1582,western_painting__met_437967,0.0341,22
adain,1582,western_painting__met_437967,0.0,22
sanet,1582,western_painting__met_437967,0.0398,22
cast,1582,western_painting__met_437967,0.0455,22
stytr2,1582,western_painting__met_439405,0.2771,22
adain,1582,western_painting__met_439405,0.0,22
sanet,1582,western_painting__met_439405,0.0284,22
cast,1582,western_painting__met_439405,0.0455,22
stytr2,1582,western_painting__met_649693,0.017,22
adain,1582,western_painting__met_649693,0.0,22
sanet,1582,western_painting__met_649693,0.0341,22
cast,1582,western_painting__met_649693,0.0636,22
stytr2,1582,western_painting__met_739494,0.2103,22
adain,1582,western_painting__met_739494,0.0,22
sanet,1582,western_painting__met_739494,0.0341,22
cast,1582,western_painting__met_739494,0.0455,22
stytr2,1582,western_painting__met_787672,0.0455,22
adain,1582,western_painting__met_787672,0.0,22
sanet,1582,western_painting__met_787672,0.126,22
cast,1582,western_painting__met_787672,0.2912,22
stytr2,1582,western_painting__met_788182,0.0455,22
adain,1582,western_painting__met_788182,0.0,22
sanet,1582,western_painting__met_788182,0.0398,22
cast,1582,western_painting__met_788182,0.2336,22
stytr2,1600,chinese_landscape__130942,0.4082,7
adain,1600,chinese_landscape__130942,0.0,7
sanet,1600,chinese_landscape__130942,0.2449,7
cast,1600,chinese_landscape__130942,0.3245,7
stytr2,1600,chinese_landscape__132834,0.2727,7
adain,1600,chinese_landscape__132834,0.0,7
sanet,1600,chinese_landscape__132834,0.1071,7
cast,1600,chinese_landscape__132834,0.2993,7
stytr2,1600,chinese_landscape__132836,0.3388,7
adain,1600,chinese_landscape__132836,0.0,7
sanet,1600,chinese_landscape__132836,0.125,7
cast,1600,chinese_landscape__132836,0.3102,7
stytr2,1600,chinese_landscape__132840,0.2857,7
adain,1600,chinese_landscape__132840,0.0,7
sanet,1600,chinese_landscape__132840,0.2066,7
cast,1600,chinese_landscape__132840,0.2423,7
stytr2,1600,chinese_landscape__132930,0.3748,7
adain,1600,chinese_landscape__132930,0.0,7
sanet,1600,chinese_landscape__132930,0.125,7
cast,1600,chinese_landscape__132930,0.2245,7
stytr2,1600,chinese_landscape__137205,0.2222,7
adain,1600,chinese_landscape__137205,0.0,7
sanet,1600,chinese_landscape__137205,0.125,7
cast,1600,chinese_landscape__137205,0.3152,7
stytr2,1600,chinese_landscape__142574,0.3618,7
adain,1600,chinese_landscape__142574,0.0,7
sanet,1600,chinese_landscape__142574,0.2041,7
cast,1600,chinese_landscape__142574,0.2449,7
stytr2,1600,chinese_landscape__142578,0.362,7
adain,1600,chinese_landscape__142578,0.0,7
sanet,1600,chinese_landscape__142578,0.3061,7
cast,1600,chinese_landscape__142578,0.2245,7
stytr2,1600,chinese_landscape__144829,0.3952,7
adain,1600,chinese_landscape__144829,0.0,7
sanet,1600,chinese_landscape__144829,0.1429,7
cast,1600,chinese_landscape__144829,0.2934,7
stytr2,1600,chinese_landscape__148342,0.349,7
adain,1600,chinese_landscape__148342,0.0,7
sanet,1600,chinese_landscape__148342,0.125,7
cast,1600,chinese_landscape__148342,0.2245,7
stytr2,1600,mural__img_1082crop_1_0,0.2468,7
adain,1600,mural__img_1082crop_1_0,0.074,7
sanet,1600,mural__img_1082crop_1_0,0.125,7
cast,1600,mural__img_1082crop_1_0,0.3401,7
stytr2,1600,mural__img_1224crop_0_0,0.125,7
adain,1600,mural__img_1224crop_0_0,0.0,7
sanet,1600,mural__img_1224crop_0_0,0.0714,7
cast,1600,mural__img_1224crop_0_0,0.3102,7
stytr2,1600,mural__img_1224crop_1_1,0.125,7
adain,1600,mural__img_1224crop_1_1,0.0536,7
sanet,1600,mural__img_1224crop_1_1,0.0893,7
cast,1600,mural__img_1224crop_1_1,0.3041,7
stytr2,1600,mural__img_16crop_0_0,0.2041,7
adain,1600,mural__img_16crop_0_0,0.0,7
sanet,1600,mural__img_16crop_0_0,0.0893,7
cast,1600,mural__img_16crop_0_0,0.1429,7
stytr2,1600,mural__img_276crop_1_0,0.1429,7
adain,1600,mural__img_276crop_1_0,0.0,7
sanet,1600,mural__img_276crop_1_0,0.125,7
cast,1600,mural__img_276crop_1_0,0.1429,7
stytr2,1600,mural__img_326crop_1_1,0.1429,7
adain,1600,mural__img_326crop_1_1,0.0,7
sanet,1600,mural__img_326crop_1_1,0.0714,7
cast,1600,mural__img_326crop_1_1,0.2286,7
stytr2,1600,mural__img_327crop_0_1,0.2381,7
adain,1600,mural__img_327crop_0_1,0.0536,7
sanet,1600,mural__img_327crop_0_1,0.0893,7
cast,1600,mural__img_327crop_0_1,0.3544,7
stytr2,1600,mural__img_536crop_1_0,0.3524,7
adain,1600,mural__img_536crop_1_0,0.0536,7
sanet,1600,mural__img_536crop_1_0,0.0893,7
cast,1600,mural__img_536crop_1_0,0.3284,7
stytr2,1600,mural__img_593crop_0_0,0.3356,7
adain,1600,mural__img_593crop_0_0,0.0357,7
sanet,1600,mural__img_593crop_0_0,0.1071,7
cast,1600,mural__img_593crop_0_0,0.3414,7
stytr2,1600,mural__img_739crop_1_1,0.2143,7
adain,1600,mural__img_739crop_1_1,0.0,7
sanet,1600,mural__img_739crop_1_1,0.0714,7
cast,1600,mural__img_739crop_1_1,0.3024,7
stytr2,1600,western_painting__met_359775,0.2066,7
adain,1600,western_painting__met_359775,0.0,7
sanet,1600,western_painting__met_359775,0.0536,7
cast,1600,western_painting__met_359775,0.2959,7
stytr2,1600,western_painting__met_383787,0.1429,7
adain,1600,western_painting__met_383787,0.0,7
sanet,1600,western_painting__met_383787,0.1071,7
cast,1600,western_painting__met_383787,0.2755,7
stytr2,1600,western_painting__met_406721,0.2222,7
adain,1600,western_painting__met_406721,0.0,7
sanet,1600,western_painting__met_406721,0.1071,7
cast,1600,western_painting__met_406721,0.1429,7
stytr2,1600,western_painting__met_437769,0.2143,7
adain,1600,western_painting__met_437769,0.0,7
sanet,1600,western_painting__met_437769,0.0714,7
cast,1600,western_painting__met_437769,0.2107,7
stytr2,1600,western_painting__met_437967,0.3673,7
adain,1600,western_painting__met_437967,0.0,7
sanet,1600,western_painting__met_437967,0.125,7
cast,1600,western_painting__met_437967,0.1964,7
stytr2,1600,western_painting__met_439405,0.1429,7
adain,1600,western_painting__met_439405,0.0,7
sanet,1600,western_painting__met_439405,0.0,7
cast,1600,western_painting__met_439405,0.3358,7
stytr2,1600,western_painting__met_649693,0.0714,7
adain,1600,western_painting__met_649693,0.0,7
sanet,1600,western_painting__met_649693,0.0893,7
cast,1600,western_painting__met_649693,0.1429,7
stytr2,1600,western_painting__met_739494,0.125,7
adain,1600,western_painting__met_739494,0.0,7
sanet,1600,western_painting__met_739494,0.125,7
cast,1600,western_painting__met_739494,0.2662,7
stytr2,1600,western_painting__met_787672,0.1786,7
adain,1600,western_painting__met_787672,0.0,7
sanet,1600,western_painting__met_787672,0.0893,7
cast,1600,western_painting__met_787672,0.1429,7
stytr2,1600,western_painting__met_788182,0.1429,7
adain,1600,western_painting__met_788182,0.0,7
sanet,1600,western_painting__met_788182,0.125,7
cast,1600,western_painting__met_788182,0.2041,7
stytr2,1670,chinese_landscape__130942,0.4231,4
adain,1670,chinese_landscape__130942,0.0,4
sanet,1670,chinese_landscape__130942,0.3269,4
cast,1670,chinese_landscape__130942,0.1875,4
stytr2,1670,chinese_landscape__132834,0.3462,4
adain,1670,chinese_landscape__132834,0.0,4
sanet,1670,chinese_landscape__132834,0.1875,4
cast,1670,chinese_landscape__132834,0.3654,4
stytr2,1670,chinese_landscape__132836,0.3269,4
adain,1670,chinese_landscape__132836,0.0,4
sanet,1670,chinese_landscape__132836,0.25,4
cast,1670,chinese_landscape__132836,0.25,4
stytr2,1670,chinese_landscape__132840,0.25,4
adain,1670,chinese_landscape__132840,0.0,4
sanet,1670,chinese_landscape__132840,0.25,4
cast,1670,chinese_landscape__132840,0.25,4
stytr2,1670,chinese_landscape__132930,0.3654,4
adain,1670,chinese_landscape__132930,0.0,4
sanet,1670,chinese_landscape__132930,0.0,4
cast,1670,chinese_landscape__132930,0.3029,4
stytr2,1670,chinese_landscape__137205,0.25,4
adain,1670,chinese_landscape__137205,0.0,4
sanet,1670,chinese_landscape__137205,0.25,4
cast,1670,chinese_landscape__137205,0.125,4
stytr2,1670,chinese_landscape__142574,0.4038,4
adain,1670,chinese_landscape__142574,0.0,4
sanet,1670,chinese_landscape__142574,0.25,4
cast,1670,chinese_landscape__142574,0.3798,4
stytr2,1670,chinese_landscape__142578,0.4038,4
adain,1670,chinese_landscape__142578,0.0,4
sanet,1670,chinese_landscape__142578,0.25,4
cast,1670,chinese_landscape__142578,0.1875,4
stytr2,1670,chinese_landscape__144829,0.3846,4
adain,1670,chinese_landscape__144829,0.0,4
sanet,1670,chinese_landscape__144829,0.25,4
cast,1670,chinese_landscape__144829,0.2788,4
stytr2,1670,chinese_landscape__148342,0.3846,4
adain,1670,chinese_landscape__148342,0.0,4
sanet,1670,chinese_landscape__148342,0.25,4
cast,1670,chinese_landscape__148342,0.125,4
stytr2,1670,mural__img_1082crop_1_0,0.3462,4
adain,1670,mural__img_1082crop_1_0,0.0,4
sanet,1670,mural__img_1082crop_1_0,0.0,4
cast,1670,mural__img_1082crop_1_0,0.1875,4
stytr2,1670,mural__img_1224crop_0_0,0.1875,4
adain,1670,mural__img_1224crop_0_0,0.0,4
sanet,1670,mural__img_1224crop_0_0,0.0,4
cast,1670,mural__img_1224crop_0_0,0.125,4
stytr2,1670,mural__img_1224crop_1_1,0.25,4
adain,1670,mural__img_1224crop_1_1,0.0,4
sanet,1670,mural__img_1224crop_1_1,0.0,4
cast,1670,mural__img_1224crop_1_1,0.1875,4
stytr2,1670,mural__img_16crop_0_0,0.25,4
adain,1670,mural__img_16crop_0_0,0.0,4
sanet,1670,mural__img_16crop_0_0,0.0,4
cast,1670,mural__img_16crop_0_0,0.1875,4
stytr2,1670,mural__img_276crop_1_0,0.125,4
adain,1670,mural__img_276crop_1_0,0.0,4
sanet,1670,mural__img_276crop_1_0,0.25,4
cast,1670,mural__img_276crop_1_0,0.125,4
stytr2,1670,mural__img_326crop_1_1,0.2885,4
adain,1670,mural__img_326crop_1_1,0.0,4
sanet,1670,mural__img_326crop_1_1,0.0,4
cast,1670,mural__img_326crop_1_1,0.125,4
stytr2,1670,mural__img_327crop_0_1,0.3077,4
adain,1670,mural__img_327crop_0_1,0.0,4
sanet,1670,mural__img_327crop_0_1,0.0,4
cast,1670,mural__img_327crop_0_1,0.1875,4
stytr2,1670,mural__img_536crop_1_0,0.25,4
adain,1670,mural__img_536crop_1_0,0.0,4
sanet,1670,mural__img_536crop_1_0,0.226,4
cast,1670,mural__img_536crop_1_0,0.1875,4
stytr2,1670,mural__img_593crop_0_0,0.25,4
adain,1670,mural__img_593crop_0_0,0.0,4
sanet,1670,mural__img_593crop_0_0,0.125,4
cast,1670,mural__img_593crop_0_0,0.125,4
stytr2,1670,mural__img_739crop_1_1,0.125,4
adain,1670,mural__img_739crop_1_1,0.0,4
sanet,1670,mural__img_739crop_1_1,0.0,4
cast,1670,mural__img_739crop_1_1,0.125,4
stytr2,1670,western_painting__met_359775,0.1875,4
adain,1670,western_painting__met_359775,0.0,4
sanet,1670,western_painting__met_359775,0.1875,4
cast,1670,western_painting__met_359775,0.125,4
stytr2,1670,western_painting__met_383787,0.1875,4
adain,1670,western_painting__met_383787,0.0,4
sanet,1670,western_painting__met_383787,0.0,4
cast,1670,western_painting__met_383787,0.1875,4
stytr2,1670,western_painting__met_406721,0.25,4
