method,content,style,ocr_sim,n_gt
residual_gating_scalar_alpha,2088,chinese_landscape__132840,0.7819,8
residual_gating_scalar_alpha,2088,chinese_landscape__148342,0.7629,8
residual_gating_scalar_alpha,2088,mural__img_1082crop_1_0,0.6327,8
residual_gating_scalar_alpha,2088,chinese_landscape__142578,0.7647,8
residual_gating_scalar_alpha,2088,mural__img_1224crop_0_0,0.5022,8
residual_gating_scalar_alpha,2088,mural__img_1224crop_1_1,0.5525,8
residual_gating_scalar_alpha,2088,mural__img_327crop_0_1,0.6937,8
residual_gating_scalar_alpha,2088,mural__img_276crop_1_0,0.5749,8
residual_gating_scalar_alpha,2088,mural__img_16crop_0_0,0.5179,8
residual_gating_scalar_alpha,2088,mural__img_326crop_1_1,0.5411,8
residual_gating_scalar_alpha,2088,mural__img_536crop_1_0,0.6085,8
residual_gating_scalar_alpha,2088,mural__img_593crop_0_0,0.6061,8
residual_gating_scalar_alpha,2088,western_painting__met_383787,0.8008,8
residual_gating_scalar_alpha,2088,mural__img_739crop_1_1,0.5883,8
residual_gating_scalar_alpha,2088,western_painting__met_359775,0.6803,8
residual_gating_scalar_alpha,2088,western_painting__met_406721,0.7033,8
residual_gating_scalar_alpha,2088,western_painting__met_437967,0.6228,8
residual_gating_scalar_alpha,2088,western_painting__met_437769,0.5373,8
residual_gating_scalar_alpha,2088,western_painting__met_649693,0.6916,8
residual_gating_scalar_alpha,2088,western_painting__met_739494,0.5795,8
residual_gating_scalar_alpha,2088,western_painting__met_439405,0.658,8
residual_gating_scalar_alpha,2088,western_painting__met_788182,0.6865,8
residual_gating_scalar_alpha,2088,western_painting__met_787672,0.6647,8
residual_gating_scalar_alpha,2089,chinese_landscape__132836,0.478,11
residual_gating_scalar_alpha,2089,chinese_landscape__132930,0.3095,11
residual_gating_scalar_alpha,2089,chinese_landscape__137205,0.4364,11
residual_gating_scalar_alpha,2089,chinese_landscape__130942,0.4273,11
residual_gating_scalar_alpha,2089,chinese_landscape__132834,0.4456,11
residual_gating_scalar_alpha,2089,chinese_landscape__132840,0.4362,11
residual_gating_scalar_alpha,2089,chinese_landscape__142574,0.4784,11
residual_gating_scalar_alpha,2089,chinese_landscape__144829,0.5017,11
residual_gating_scalar_alpha,2089,chinese_landscape__148342,0.4384,11
residual_gating_scalar_alpha,2089,chinese_landscape__142578,0.403,11
residual_gating_scalar_alpha,2089,mural__img_1082crop_1_0,0.4312,11
residual_gating_scalar_alpha,2089,mural__img_1224crop_0_0,0.403,11
residual_gating_scalar_alpha,2089,mural__img_1224crop_1_1,0.3693,11
residual_gating_scalar_alpha,2089,mural__img_326crop_1_1,0.3485,11
residual_gating_scalar_alpha,2089,mural__img_593crop_0_0,0.5286,11
residual_gating_scalar_alpha,2089,mural__img_276crop_1_0,0.3433,11
residual_gating_scalar_alpha,2089,mural__img_16crop_0_0,0.3665,11
residual_gating_scalar_alpha,2089,mural__img_327crop_0_1,0.4544,11
residual_gating_scalar_alpha,2089,mural__img_739crop_1_1,0.4397,11
residual_gating_scalar_alpha,2089,western_painting__met_383787,0.3548,11
residual_gating_scalar_alpha,2089,mural__img_536crop_1_0,0.4312,11
residual_gating_scalar_alpha,2089,western_painting__met_359775,0.3576,11
residual_gating_scalar_alpha,2089,western_painting__met_406721,0.4704,11
residual_gating_scalar_alpha,2089,western_painting__met_437769,0.4307,11
residual_gating_scalar_alpha,2089,western_painting__met_437967,0.4758,11
residual_gating_scalar_alpha,2089,western_painting__met_649693,0.0606,11
residual_gating_scalar_alpha,2089,western_painting__met_439405,0.4424,11
residual_gating_scalar_alpha,2089,western_painting__met_787672,0.3907,11
residual_gating_scalar_alpha,2089,western_painting__met_739494,0.3818,11
residual_gating_scalar_alpha,2089,western_painting__met_788182,0.3896,11
residual_gating_scalar_alpha,2144,chinese_landscape__130942,0.8133,5
residual_gating_scalar_alpha,2144,chinese_landscape__132836,0.6,5
residual_gating_scalar_alpha,2144,chinese_landscape__137205,0.775,5
residual_gating_scalar_alpha,2144,chinese_landscape__132840,0.8133,5
residual_gating_scalar_alpha,2144,chinese_landscape__142574,0.8133,5
residual_gating_scalar_alpha,2144,chinese_landscape__132834,0.8133,5
residual_gating_scalar_alpha,2144,chinese_landscape__132930,0.7848,5
residual_gating_scalar_alpha,2144,chinese_landscape__144829,0.7467,5
residual_gating_scalar_alpha,2144,mural__img_1082crop_1_0,0.6,5
residual_gating_scalar_alpha,2144,chinese_landscape__148342,0.6,5
residual_gating_scalar_alpha,2144,chinese_landscape__142578,0.82,5
residual_gating_scalar_alpha,2144,mural__img_1224crop_1_1,0.575,5
residual_gating_scalar_alpha,2144,mural__img_1224crop_0_0,0.575,5
residual_gating_scalar_alpha,2144,mural__img_16crop_0_0,0.5464,5
residual_gating_scalar_alpha,2144,mural__img_276crop_1_0,0.5429,5
residual_gating_scalar_alpha,2144,mural__img_326crop_1_1,0.5464,5
residual_gating_scalar_alpha,2144,mural__img_593crop_0_0,0.6,5
residual_gating_scalar_alpha,2144,mural__img_536crop_1_0,0.6,5
residual_gating_scalar_alpha,2144,mural__img_739crop_1_1,0.4964,5
residual_gating_scalar_alpha,2144,mural__img_327crop_0_1,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_406721,0.6,5
residual_gating_scalar_alpha,2144,western_painting__met_437769,0.6,5
residual_gating_scalar_alpha,2144,western_painting__met_359775,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_439405,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_383787,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_437967,0.55,5
residual_gating_scalar_alpha,2144,western_painting__met_739494,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_649693,0.575,5
residual_gating_scalar_alpha,2144,western_painting__met_787672,0.725,5
residual_gating_scalar_alpha,2144,western_painting__met_788182,0.575,5
residual_gating_scalar_alpha,2197,chinese_landscape__132836,0.6482,6
residual_gating_scalar_alpha,2197,chinese_landscape__132834,0.6423,6
residual_gating_scalar_alpha,2197,chinese_landscape__130942,0.6715,6
residual_gating_scalar_alpha,2197,chinese_landscape__132930,0.6319,6
residual_gating_scalar_alpha,2197,chinese_landscape__137205,0.5322,6
residual_gating_scalar_alpha,2197,chinese_landscape__142574,0.6795,6
residual_gating_scalar_alpha,2197,chinese_landscape__144829,0.6795,6
residual_gating_scalar_alpha,2197,chinese_landscape__148342,0.6587,6
residual_gating_scalar_alpha,2197,chinese_landscape__132840,0.6006,6
residual_gating_scalar_alpha,2197,chinese_landscape__142578,0.6587,6
residual_gating_scalar_alpha,2197,mural__img_1224crop_1_1,0.3804,6
residual_gating_scalar_alpha,2197,mural__img_1082crop_1_0,0.5322,6
residual_gating_scalar_alpha,2197,mural__img_1224crop_0_0,0.559,6
residual_gating_scalar_alpha,2197,mural__img_326crop_1_1,0.545,6
residual_gating_scalar_alpha,2197,mural__img_16crop_0_0,0.5902,6
residual_gating_scalar_alpha,2197,mural__img_327crop_0_1,0.5902,6
residual_gating_scalar_alpha,2197,mural__img_276crop_1_0,0.4057,6
residual_gating_scalar_alpha,2197,mural__img_536crop_1_0,0.5902,6
residual_gating_scalar_alpha,2197,mural__img_593crop_0_0,0.5902,6
residual_gating_scalar_alpha,2197,mural__img_739crop_1_1,0.553,6
residual_gating_scalar_alpha,2197,western_painting__met_359775,0.5658,6
residual_gating_scalar_alpha,2197,western_painting__met_437769,0.6795,6
residual_gating_scalar_alpha,2197,western_painting__met_383787,0.5426,6
residual_gating_scalar_alpha,2197,western_painting__met_439405,0.6587,6
residual_gating_scalar_alpha,2197,western_painting__met_437967,0.5798,6
residual_gating_scalar_alpha,2197,western_painting__met_406721,0.553,6
residual_gating_scalar_alpha,2197,western_painting__met_649693,0.1771,6
residual_gating_scalar_alpha,2197,western_painting__met_788182,0.6006,6
residual_gating_scalar_alpha,2197,western_painting__met_787672,0.5009,6
residual_gating_scalar_alpha,2197,western_painting__met_739494,0.5658,6
residual_gating_scalar_alpha,2245,chinese_landscape__132834,0.7847,7
residual_gating_scalar_alpha,2245,chinese_landscape__130942,0.7847,7
residual_gating_scalar_alpha,2245,chinese_landscape__132840,0.7395,7
residual_gating_scalar_alpha,2245,chinese_landscape__137205,0.5952,7
residual_gating_scalar_alpha,2245,chinese_landscape__132930,0.7847,7
residual_gating_scalar_alpha,2245,chinese_landscape__142578,0.7847,7
residual_gating_scalar_alpha,2245,chinese_landscape__132836,0.6871,7
residual_gating_scalar_alpha,2245,chinese_landscape__142574,0.7143,7
residual_gating_scalar_alpha,2245,mural__img_1224crop_1_1,0.2798,7
residual_gating_scalar_alpha,2245,chinese_landscape__144829,0.7847,7
residual_gating_scalar_alpha,2245,mural__img_1082crop_1_0,0.5298,7
residual_gating_scalar_alpha,2245,chinese_landscape__148342,0.7847,7
residual_gating_scalar_alpha,2245,mural__img_1224crop_0_0,0.7202,7
residual_gating_scalar_alpha,2245,mural__img_16crop_0_0,0.5226,7
residual_gating_scalar_alpha,2245,mural__img_276crop_1_0,0.6548,7
residual_gating_scalar_alpha,2245,mural__img_326crop_1_1,0.6403,7
residual_gating_scalar_alpha,2245,mural__img_593crop_0_0,0.7619,7
residual_gating_scalar_alpha,2245,mural__img_327crop_0_1,0.4405,7
residual_gating_scalar_alpha,2245,mural__img_536crop_1_0,0.7179,7
residual_gating_scalar_alpha,2245,mural__img_739crop_1_1,0.5213,7
residual_gating_scalar_alpha,2245,western_painting__met_437967,0.7071,7
residual_gating_scalar_alpha,2245,western_painting__met_383787,0.4167,7
residual_gating_scalar_alpha,2245,western_painting__met_359775,0.5476,7
residual_gating_scalar_alpha,2245,western_painting__met_437769,0.7313,7
residual_gating_scalar_alpha,2245,western_painting__met_406721,0.7381,7
residual_gating_scalar_alpha,2245,western_painting__met_649693,0.369,7
residual_gating_scalar_alpha,2245,western_painting__met_787672,0.7429,7
residual_gating_scalar_alpha,2245,western_painting__met_739494,0.7012,7
residual_gating_scalar_alpha,2245,western_painting__met_788182,0.7,7
residual_gating_scalar_alpha,2245,western_painting__met_439405,0.4583,7
residual_gating_scalar_alpha,2247,chinese_landscape__132834,0.9841,7
residual_gating_scalar_alpha,2247,chinese_landscape__132840,0.8619,7
residual_gating_scalar_alpha,2247,chinese_landscape__132836,0.8476,7
residual_gating_scalar_alpha,2247,chinese_landscape__132930,0.9714,7
residual_gating_scalar_alpha,2247,chinese_landscape__142574,0.9714,7
residual_gating_scalar_alpha,2247,chinese_landscape__130942,1.0,7
residual_gating_scalar_alpha,2247,chinese_landscape__148342,0.9714,7
residual_gating_scalar_alpha,2247,chinese_landscape__142578,0.9238,7
residual_gating_scalar_alpha,2247,chinese_landscape__137205,0.9536,7
residual_gating_scalar_alpha,2247,chinese_landscape__144829,1.0,7
residual_gating_scalar_alpha,2247,mural__img_1224crop_0_0,0.5276,7
residual_gating_scalar_alpha,2247,mural__img_1224crop_1_1,0.6418,7
residual_gating_scalar_alpha,2247,mural__img_1082crop_1_0,0.7204,7
residual_gating_scalar_alpha,2247,mural__img_16crop_0_0,0.7959,7
residual_gating_scalar_alpha,2247,mural__img_326crop_1_1,0.6692,7
residual_gating_scalar_alpha,2247,mural__img_276crop_1_0,0.2524,7
residual_gating_scalar_alpha,2247,mural__img_327crop_0_1,0.9143,7
residual_gating_scalar_alpha,2247,mural__img_536crop_1_0,0.7204,7
residual_gating_scalar_alpha,2247,mural__img_593crop_0_0,0.9714,7
residual_gating_scalar_alpha,2247,mural__img_739crop_1_1,0.7918,7
residual_gating_scalar_alpha,2247,western_painting__met_383787,0.9429,7
residual_gating_scalar_alpha,2247,western_painting__met_406721,0.9397,7
residual_gating_scalar_alpha,2247,western_painting__met_359775,0.9393,7
residual_gating_scalar_alpha,2247,western_painting__met_437769,0.9393,7
residual_gating_scalar_alpha,2247,western_painting__met_437967,0.849,7
residual_gating_scalar_alpha,2247,western_painting__met_788182,0.9214,7
residual_gating_scalar_alpha,2247,western_painting__met_649693,0.8061,7
residual_gating_scalar_alpha,2247,western_painting__met_787672,0.8311,7
residual_gating_scalar_alpha,2247,western_painting__met_739494,0.7902,7
residual_gating_scalar_alpha,2247,western_painting__met_439405,0.9714,7
residual_gating_scalar_alpha,2290,chinese_landscape__132834,0.6667,4
residual_gating_scalar_alpha,2290,chinese_landscape__132836,0.9167,4
residual_gating_scalar_alpha,2290,chinese_landscape__130942,0.6875,4
residual_gating_scalar_alpha,2290,chinese_landscape__132930,0.5,4
residual_gating_scalar_alpha,2290,chinese_landscape__132840,0.9167,4
residual_gating_scalar_alpha,2290,chinese_landscape__137205,0.5,4
residual_gating_scalar_alpha,2290,chinese_landscape__142578,0.5,4
residual_gating_scalar_alpha,2290,chinese_landscape__144829,0.75,4
residual_gating_scalar_alpha,2290,chinese_landscape__142574,0.75,4
residual_gating_scalar_alpha,2290,chinese_landscape__148342,0.5,4
residual_gating_scalar_alpha,2290,mural__img_1082crop_1_0,0.581,4
residual_gating_scalar_alpha,2290,mural__img_1224crop_0_0,0.4143,4
residual_gating_scalar_alpha,2290,mural__img_1224crop_1_1,0.4643,4
residual_gating_scalar_alpha,2290,mural__img_16crop_0_0,0.3786,4
residual_gating_scalar_alpha,2290,mural__img_326crop_1_1,0.3786,4
residual_gating_scalar_alpha,2290,mural__img_276crop_1_0,0.3786,4
residual_gating_scalar_alpha,2290,mural__img_327crop_0_1,0.4976,4
residual_gating_scalar_alpha,2290,mural__img_593crop_0_0,0.5854,4
residual_gating_scalar_alpha,2290,western_painting__met_383787,0.5,4
residual_gating_scalar_alpha,2290,mural__img_536crop_1_0,0.6167,4
residual_gating_scalar_alpha,2290,western_painting__met_359775,0.5476,4
residual_gating_scalar_alpha,2290,western_painting__met_437769,0.575,4
residual_gating_scalar_alpha,2290,western_painting__met_439405,0.5,4
residual_gating_scalar_alpha,2290,mural__img_739crop_1_1,0.581,4
residual_gating_scalar_alpha,2290,western_painting__met_437967,0.5,4
residual_gating_scalar_alpha,2290,western_painting__met_406721,0.4643,4
residual_gating_scalar_alpha,2290,western_painting__met_649693,0.6667,4
residual_gating_scalar_alpha,2290,western_painting__met_788182,0.5,4
residual_gating_scalar_alpha,2290,western_painting__met_739494,0.5,4
residual_gating_scalar_alpha,2290,western_painting__met_787672,0.6667,4
residual_gating_scalar_alpha,2333,chinese_landscape__132840,0.4706,12
residual_gating_scalar_alpha,2333,chinese_landscape__132836,0.4623,12
residual_gating_scalar_alpha,2333,chinese_landscape__132930,0.4722,12
residual_gating_scalar_alpha,2333,chinese_landscape__132834,0.4623,12
residual_gating_scalar_alpha,2333,chinese_landscape__130942,0.5085,12
residual_gating_scalar_alpha,2333,chinese_landscape__142574,0.5539,12
residual_gating_scalar_alpha,2333,chinese_landscape__144829,0.492,12
residual_gating_scalar_alpha,2333,chinese_landscape__137205,0.461,12
residual_gating_scalar_alpha,2333,chinese_landscape__148342,0.3548,12
residual_gating_scalar_alpha,2333,chinese_landscape__142578,0.4789,12
residual_gating_scalar_alpha,2333,mural__img_16crop_0_0,0.3054,12
residual_gating_scalar_alpha,2333,mural__img_1082crop_1_0,0.5048,12
residual_gating_scalar_alpha,2333,mural__img_1224crop_1_1,0.433,12
residual_gating_scalar_alpha,2333,mural__img_326crop_1_1,0.4449,12
residual_gating_scalar_alpha,2333,mural__img_1224crop_0_0,0.4686,12
residual_gating_scalar_alpha,2333,mural__img_276crop_1_0,0.4557,12
residual_gating_scalar_alpha,2333,mural__img_327crop_0_1,0.4616,12
residual_gating_scalar_alpha,2333,mural__img_536crop_1_0,0.4477,12
residual_gating_scalar_alpha,2333,mural__img_739crop_1_1,0.4262,12
residual_gating_scalar_alpha,2333,mural__img_593crop_0_0,0.4881,12
residual_gating_scalar_alpha,2333,western_painting__met_406721,0.475,12
residual_gating_scalar_alpha,2333,western_painting__met_359775,0.4688,12
residual_gating_scalar_alpha,2333,western_painting__met_383787,0.4401,12
residual_gating_scalar_alpha,2333,western_painting__met_437967,0.4688,12
residual_gating_scalar_alpha,2333,western_painting__met_437769,0.475,12
residual_gating_scalar_alpha,2333,western_painting__met_649693,0.3366,12
residual_gating_scalar_alpha,2333,western_painting__met_439405,0.4365,12
residual_gating_scalar_alpha,2333,western_painting__met_739494,0.4792,12
residual_gating_scalar_alpha,2333,western_painting__met_787672,0.3914,12
residual_gating_scalar_alpha,2333,western_painting__met_788182,0.4449,12
residual_gating_scalar_alpha,2448,chinese_landscape__132834,0.3056,6
residual_gating_scalar_alpha,2448,chinese_landscape__142574,0.6273,6
residual_gating_scalar_alpha,2448,chinese_landscape__132836,0.2778,6
residual_gating_scalar_alpha,2448,chinese_landscape__132840,0.3056,6
residual_gating_scalar_alpha,2448,chinese_landscape__130942,0.5903,6
residual_gating_scalar_alpha,2448,chinese_landscape__137205,0.2778,6
residual_gating_scalar_alpha,2448,chinese_landscape__132930,0.6042,6
residual_gating_scalar_alpha,2448,chinese_landscape__144829,0.6181,6
residual_gating_scalar_alpha,2448,chinese_landscape__142578,0.6458,6
residual_gating_scalar_alpha,2448,mural__img_1082crop_1_0,0.4097,6
residual_gating_scalar_alpha,2448,mural__img_276crop_1_0,0.25,6
residual_gating_scalar_alpha,2448,chinese_landscape__148342,0.2963,6
residual_gating_scalar_alpha,2448,mural__img_1224crop_1_1,0.1667,6
residual_gating_scalar_alpha,2448,mural__img_1224crop_0_0,0.1481,6
